"ID","Address","DateOfSale","SalePrice","IsAStudio","BedCount","BathCount","Size","LotSize","BuiltInYear","M1","M2"
111710714,"723 Taylor St # 501, San Francisco, CA","12/2/15",798000.0,0.0,1.0,1.0,677.0,"",2010.0,1.1435958043828123,-0.13384510179746312
111711124,"2125 Bryant St APT 5, San Francisco, CA","11/17/15",1380000.0,0.0,2.0,2.0,1240.0,"",2009.0,1.873138693955577,-0.28530624064409116
111711143,"2125 Bryant St APT 117, San Francisco, CA","12/10/15",1340000.0,0.0,2.0,2.0,1328.0,"",2009.0,2.566060832222929,0.8299415406312372
111711144,"2125 Bryant St APT 118, San Francisco, CA","12/10/15",1450000.0,0.0,2.0,2.5,1392.0,"",2009.0,2.5110290688776944,0.46348837086578554
111926288,"2548 Hyde St, San Francisco, CA","11/13/15",1530000.0,0.0,3.0,1.5,1362.0,"",1908.0,2.6431468967372402,0.45509398266305934
111930969,"860 Waller St APT 2, San Francisco, CA","11/18/15",1230000.0,0.0,2.0,1.0,"","","",1.5865935429981053,-0.42017310081608916
111931130,"860 Waller St APT 1, San Francisco, CA","12/3/15",1280000.0,0.0,2.0,2.0,1105.0,"","",2.0194680631255557,0.15541884863368072
111932542,"1355 Pacific Ave UNIT 403, San Francisco, CA","12/1/15",1230000.0,0.0,1.0,1.0,880.0,"",2010.0,2.188390702961256,0.5583588666036681
111934546,"301 Mission St APT 25B, San Francisco, CA","12/2/15",1050000.0,0.0,1.0,1.0,668.0,"",2009.0,1.8853698869703739,0.5911807370864262
114314023,"156 Mary Teresa St, San Francisco, CA","12/18/15",800000.0,0.0,2.0,2.0,1207.0,"",2008.0,1.07562436860345,-0.3109390784913755
114317753,"301 Mission St APT 30F, San Francisco, CA","11/20/15",2400000.0,0.0,2.0,2.0,1601.0,"",2009.0,4.250094615764755,0.5417455131372957
114318108,"1442 Grove St # A, San Francisco, CA","12/24/15",675000.0,0.0,1.0,1.0,593.0,"",1890.0,1.1717283803452199,0.47178779361546597
115828655,"480 Mission Bay Blvd N UNIT 614, San Francisco, CA","12/15/15",1000000.0,0.0,1.0,1.0,928.0,"",2012.0,1.1415064856219002,-0.7169870287561995
115828679,"480 Mission Bay Blvd N UNIT 809, San Francisco, CA","12/16/15",1430000.0,0.0,2.0,2.0,1261.0,"",2012.0,2.6683020200500622,0.7318909371329545
116089863,"435 China Basin St UNIT 619, San Francisco, CA","12/18/15",1490000.0,0.0,2.0,2.0,1236.0,"",2012.0,2.1475689905688125,-0.11735705963917842
116155848,"435 China Basin St UNIT 439, San Francisco, CA","11/10/15",1770000.0,0.0,3.0,2.0,1542.0,"",2012.0,2.630946494532938,-0.02717910222266906
116156565,"487 Grove St, San Francisco, CA","11/25/15",1230000.0,0.0,2.0,1.0,1076.0,"",1908.0,1.7814940900445366,-0.10326164220400535
116157065,"356 20th Ave, San Francisco, CA","11/18/15",1650000.0,0.0,4.0,3.0,2256.0,"",2010.0,2.586945902437887,0.13569200295501505
116157280,"830 Alabama St # B, San Francisco, CA","1/24/16",1370000.0,0.0,3.0,2.0,1853.0,"",1900.0,2.221001868892865,0.2423384947341094
116157304,"1480 Golden Gate Ave, San Francisco, CA","12/17/15",1810000.0,0.0,4.0,2.5,2151.0,"",1900.0,2.711705014030928,-0.003640868474113157
117672217,"1840 Washington St APT 603, San Francisco, CA","12/2/15",1050000.0,0.0,1.0,1.0,837.0,"",2012.0,1.9601279704220504,0.7335770865181912
119584658,"89 Montana St, San Francisco, CA","12/29/15",1260000.0,0.0,4.0,4.5,3140.0,"",2012.0,2.050945792806058,0.2554695123905688
119684777,"967 Hayes St, San Francisco, CA","12/17/15",1950000.0,0.0,4.0,3.0,3006.0,"",1885.0,2.7327845011457637,-0.1971441013889601
119684869,"5900 3rd St UNIT 2219, San Francisco, CA","11/20/15",680000.0,0.0,2.0,2.0,1011.0,"",2010.0,0.9633503946979235,-0.16661648618257807
119685041,"1383 Natoma St, San Francisco, CA","11/18/15",1100000.0,0.0,3.0,1.0,1424.0,"",1909.0,1.9919224766418466,0.6216772302579028
119685045,"2828 Polk St, San Francisco, CA","12/11/15",1650000.0,0.0,2.0,2.0,1325.0,"",1941.0,2.224516705531758,-0.3036161145069598
119685072,"574 Natoma St APT 302, San Francisco, CA","11/12/15",478000.0,1.0,"",1.0,370.0,"",2012.0,0.5790753923839936,-0.5770904084351729
119685188,"1902A Filbert St, San Francisco, CA","11/12/15",950000.0,0.0,1.0,2.0,1000.0,"",1920.0,1.0064140286054997,-0.8812336239884215
119685425,"235 Waller St APT 5, San Francisco, CA","11/12/15",615000.0,"","","","","","",1.153756511471153,0.7520536958411483
119685503,"829 Folsom St UNIT 412, San Francisco, CA","11/30/15",750000.0,0.0,"","",634.0,"",2010.0,1.4389098383927625,0.8370929023806999
119685526,"1902 Filbert St, San Francisco, CA","11/24/15",825000.0,0.0,1.0,2.0,1000.0,"",1920.0,0.9240991502848676,-0.759759635673048
119685556,"5800 3rd St UNIT 1401, San Francisco, CA","12/23/15",585000.0,0.0,1.0,1.0,816.0,"",2010.0,0.7806671387752271,-0.3310525170077703
119685619,"23 Rodgers St, San Francisco, CA","12/21/15",625000.0,0.0,1.0,1.0,538.0,"",1908.0,0.7346075434470274,-0.6492558609695123
119685789,"1268 Dolores St, San Francisco, CA","11/30/15",1440000.0,0.0,2.0,2.0,1850.0,"",2012.0,1.6068937951092668,-0.7682030623482405
119685912,"977 Guerrero St, San Francisco, CA","12/23/15",2000000.0,0.0,2.0,1.0,1440.0,"",1900.0,3.7997334860000604,0.7997334860000604
119685946,"281 Clinton Park, San Francisco, CA","12/17/15",1300000.0,0.0,3.0,1.0,1532.0,"",1916.0,1.373940436888962,-0.8862454817092891
121336978,"315 Moraga St, San Francisco, CA","11/19/15",1670000.0,0.0,3.0,3.0,1942.0,"",2012.0,3.307411057993241,0.9609713269380136
121337574,"315 Arlington St, San Francisco, CA","12/4/15",1000000.0,0.0,2.0,1.0,1147.0,"",1910.0,1.0964508606973842,-0.8070982786052316
122063856,"1268 Lombard St # 2, San Francisco, CA","12/23/15",3190000.0,0.0,3.0,2.0,1860.0,"",2013.0,5.9444713709275385,0.7269412983871715
122063937,"724 Masonic Ave, San Francisco, CA","11/13/15",1280000.0,0.0,2.0,1.0,1236.0,"",1912.0,2.0051278169461284,0.1330122139783254
122245120,"55 Alvarado St, San Francisco, CA","12/11/15",1220000.0,0.0,2.0,1.0,994.0,"",1906.0,1.6688593351378056,-0.26416502436425326
122246414,"1 Hawthorne St UNIT 22E, San Francisco, CA","12/24/15",1550000.0,0.0,2.0,2.0,1241.0,"",2010.0,2.080630683768995,-0.31531524674968425
123174799,"1080 Sutter St APT 1003, San Francisco, CA","11/25/15",770000.0,0.0,2.0,1.0,753.0,"",2013.0,1.3531703902930357,0.5147282864754175
123174904,"1080 Sutter St APT 1001, San Francisco, CA","12/18/15",1450000.0,0.0,3.0,2.0,1273.0,"",2014.0,1.9061312777562165,-0.3708534099914256
123596761,"643 Natoma St, San Francisco, CA","12/17/15",875000.0,0.0,2.0,1.0,830.0,"",1910.0,1.4501540520399991,0.3146378332342836
123597223,"1954 Golden Gate Ave, San Francisco, CA","11/24/15",1100000.0,0.0,2.0,1.0,1275.0,"",1895.0,1.6690586918676882,0.03465216703216023
123597388,"667 Shotwell St # A, San Francisco, CA","2/10/16",775000.0,0.0,1.0,1.0,1212.0,"",1890.0,1.1508483749975045,-0.030068709683858996
123597964,"829 Folsom St UNIT 906, San Francisco, CA","12/7/15",675000.0,0.0,"","",557.0,"",2010.0,1.2832844651881843,0.8023243412983232
123598014,"380 14th St APT 507, San Francisco, CA","12/10/15",949500.0,0.0,2.0,2.0,"","",2012.0,1.4761354831599365,0.10929011724051918
124397844,"2200 Market St APT 205, San Francisco, CA","12/14/15",1320000.0,0.0,2.0,2.0,1120.0,"",2014.0,2.4114573160242774,0.6537232060973899
124397860,"2200 Market St APT 202, San Francisco, CA","12/8/15",995000.0,0.0,1.0,1.5,916.0,"",2014.0,1.7169456664309821,0.4511470682029788
124426156,"2175 Quesada Ave #V, San Francisco, CA","12/17/15",220000.0,"","","","",2495.0,1900.0,0.22848259413297967,-0.9228855078820033
124850278,"8 Octavia St UNIT 401, San Francisco, CA","11/10/15",985000.0,0.0,2.0,2.0,968.0,"",2014.0,1.7465134017178379,0.5462201050108384
124852113,"501 Noriega St # V, San Francisco, CA","11/10/15",825000.0,"","","","",3201.0,1900.0,1.0039179563251084,-0.5662594998179187
124852223,"534 Leland Ave #V, San Francisco, CA","11/12/15",288000.0,"","","","",2495.0,1900.0,0.5481070982932525,0.806299293703143
124857832,"298 Bemis St # V, San Francisco, CA","11/16/15",1450000.0,"","","","",2031.0,1900.0,1.5122400763828063,-0.914151618782336
124862135,"8 Octavia St, San Francisco, CA","11/24/15",684500.0,0.0,2.0,2.0,1001.0,"",2014.0,0.9124878075976712,-0.33385593105136246
124865970,"255 Woodside Ave, San Francisco, CA","11/16/15",24900000.0,"","","","",47916.00000000001,1900.0,27.383350386145377,-0.800534105530492
124891624,"2299 Market St APT 502, San Francisco, CA","12/4/15",915000.0,0.0,1.0,1.0,691.0,"",2013.0,1.3501640421326322,-0.0488217658303125
125088462,"748 Innes Ave # 303, San Francisco, CA","12/17/15",490000.0,0.0,1.0,1.0,775.0,"",2011.0,0.8918109935761783,0.6400448717395035
125089501,"150 Grand View Ave, San Francisco, CA","12/14/15",500.0,"","","","",44.0,1900.0,0.0006490936798315321,-0.4036252806738718
125090873,"1379 29TH Ave #V, San Francisco, CA","12/17/15",1180000.0,"","","","",188.0,"",1.358103178827029,-0.6981302053779168
125115962,"1027 Clayton St # V, San Francisco, CA","12/22/15",1210000.0,"","","","",2247.0,1900.0,1.6096231131932481,-0.3394659286062016
125156575,"1915 Diamond St, San Francisco, CA","12/30/15",1800000.0,0.0,"",1.0,2200.0,4316.0,1910.0,3.2649842554571444,0.6277602838412719
2099751356,"551 Hudson Ave #202, San Francisco, CA","2/5/16",655500.0,0.0,1.0,1.0,788.0,"","",0.7475216843374718,-0.7192320844013063
2099829492,"264 Dore St, San Francisco, CA","1/15/16",2500000.0,1.0,"",2.0,4000.0,"","",3.0684061226937542,-0.5452751018449964
2099901370,"1326 Utah St, San Francisco, CA","1/15/16",1200000.0,0.0,6.0,5.0,2861.0,"","",1.2826223573920488,-0.8622960710132521
2099906047,"718 Long Bridge St #901, San Francisco, CA","1/23/16",1230000.0,0.0,2.0,2.0,1200.0,"","",2.0980233541072177,0.41142008797921537
2099906560,"72 Townsend #502, San Francisco, CA","11/23/15",1640000.0,0.0,2.0,2.0,1000.0,"","",2.288182519399592,-0.20953351292732636
2099925746,"738 Long Bridge St #912, San Francisco, CA","1/20/16",2000000.0,0.0,3.0,3.0,1961.0,"","",2.6216799542866323,-0.37832004571336797
2099928615,"310 Carolina St UNIT 404, San Francisco, CA","12/7/15",1750000.0,0.0,2.0,2.5,1243.0,"",2015.0,3.0075961830970157,0.4372527806823039
2099929240,"1323 Cortland Ave, San Francisco, CA","1/20/16",550000.0,"","","","","","",0.7347876482871404,-0.32804491531948954
2099929310,"400 Grove St #101, San Francisco, CA","1/20/16",321634.0,0.0,1.0,1.0,"","","",0.5557099856890461,0.45554254642883607
2099976986,"639 35th Ave, San Francisco, CA","1/21/16",2190000.0,0.0,9.0,6.0,2790.0,3005.0,1900.0,3.9752866757383467,0.630398790628627
2100170419,"3947 17th Street, San Francisco, CA","2/4/16",1250000.0,0.0,2.0,3.0,1250.0,"",1910.0,1.522078554322173,-0.5646743130845231
2100628935,"2261-65 Fulton #2263, San Francisco, CA","1/12/16",995000.0,0.0,2.0,1.0,1420.0,"",1911.0,1.9639496033617534,0.9476373936919666
2100643449,"2149 Lyon St APT 4, San Francisco, CA","12/27/15",1100000.0,0.0,2.0,1.5,"","",1907.0,1.2785937427039333,-0.6752841041746664
2100646549,"1529 Golden Gate Ave, San Francisco, CA","1/7/16",2000000.0,0.0,2.0,2.0,2120.0,"",1900.0,2.581681813313485,-0.4183181866865149
2100651320,"3330 Clay St # C, San Francisco, CA","1/5/16",1210000.0,0.0,2.0,2.0,1283.0,"",1910.0,1.4275523019085854,-0.6404094183329168
2100682649,"520 Natoma St APT 9, San Francisco, CA","12/1/15",450000.0,0.0,1.0,1.0,"","",1911.0,0.6054775453603505,-0.3089886872873311
2100695464,"532 Lyon St, San Francisco, CA","11/24/15",4500000.0,0.0,5.0,5.0,"",3044.0,1904.0,6.6602739951934,-0.039878224358488756
2100695466,"980 Baker St APT 3, San Francisco, CA","12/22/15",1750000.0,0.0,3.0,2.0,1758.0,"",1961.0,2.6638077707537082,0.044351738004238195
2100784055,"55 1/2 Lucy St, San Francisco, CA","12/31/15",2500.0,0.0,2.0,1.0,1000.0,"","",0.00463401510574068,0.707212084592544
2100786271,"2149 Lyon St APT 1, San Francisco, CA","12/1/15",680000.0,0.0,2.0,1.0,"","",1907.0,1.2848245779947893,0.7788958176317331
2100791455,"130A Langton Street, San Francisco, CA","12/13/15",750000.0,0.0,2.0,1.5,1000.0,"",1906.0,0.9150778955856799,-0.5597922784381872
2100830039,"1731 Larkin St APT 3, San Francisco, CA","2/9/16",1290000.0,0.0,2.0,2.0,"","","",2.0935333015196207,0.2457880643715049
2100831587,"164 Parker Ave # B, San Francisco, CA","12/3/15",1210000.0,0.0,2.0,1.0,"","","",1.3449102293314459,-0.7770078854025688
2100831588,"164 Parker Ave # A, San Francisco, CA","11/19/15",1160000.0,0.0,2.0,1.0,"","","",1.6924050378111992,-0.08206027963586338
2100831589,"181 Noe St, San Francisco, CA","11/22/15",1230000.0,0.0,3.0,1.0,"","","",1.6264702517973402,-0.35533292390676374
2100835351,"1676 Newcomb Ave, San Francisco, CA","12/8/15",1600000.0,"","","","","",1900.0,2.1064011927257704,-0.3669985090927872
2100850402,"1915 Diamond St, San Francisco, CA","12/29/15",1800000.0,0.0,4.0,3.0,2400.0,4356.0,1910.0,2.668651635081782,-0.03483151657579797
2100861826,"1606 Jones St, San Francisco, CA","12/11/15",2800000.0,0.0,"","",4035.0,"",1907.0,4.843517379481949,0.4596552710585351
2100901630,"1890 Jefferson Street #302, San Francisco, CA","2/4/16",1070000.0,0.0,2.0,1.0,1018.0,"",1934.0,1.1440254449078568,-0.861634682415221
2100902229,"2299 Market St APT 502, San Francisco, CA","12/3/15",915000.0,0.0,1.0,1.0,700.0,"",2013.0,1.719443603983975,0.7583466753748089
2100992607,"2137 Pine St, San Francisco, CA","1/15/16",1550000.0,0.0,4.0,2.5,1632.0,"","",2.6889613506773697,0.46962754926112216
2100994004,"409 Miguel St, San Francisco, CA","12/9/15",510000.0,0.0,1.0,1.0,400.0,"","",0.6000146883334208,-0.6470012222218797
2101028916,"251 Missouri St, San Francisco, CA","12/17/15",2450000.0,0.0,4.0,3.0,2301.0,"",1900.0,4.750944227264058,0.8783218181747408
2101094207,"1650 Florida St, San Francisco, CA","11/29/15",970000.0,0.0,3.0,1.0,"","",1904.0,1.4611228573026869,0.012624448046777204
2101105851,"41 Collingwood St, San Francisco, CA","12/10/15",1300000.0,0.0,3.0,1.0,1496.0,"",1908.0,2.599751151552055,0.9996171562339307
2101116542,"2753 Bryant St, San Francisco, CA","1/14/16",1700000.0,0.0,9.0,3.0,4005.0,"",1900.0,2.035341106311254,-0.6054810513985247
2101147349,"244 Precita Ave, San Francisco, CA","11/26/15",785000.0,0.0,1.0,1.0,625.0,"",1908.0,1.2049029357308132,0.06981639676640272
2101153805,"6 Rossi Ave, San Francisco, CA","12/2/15",1150000.0,0.0,3.0,1.0,1912.0,"",1941.0,1.4837852489439176,-0.41950391488014316
2101156735,"333 Potrero Ave, San Francisco, CA","1/5/16",1140000.0,1.0,"","",1776.0,3746.0,1905.0,1.486757855423741,-0.3916528852215069
2101167573,"1340 Union St, San Francisco, CA","1/25/16",1250000.0,0.0,2.0,2.0,1108.0,"",1951.0,1.9888317260424877,0.18213076166798037
2101169168,"688 Douglass St, San Francisco, CA","11/10/15",3150000.0,1.0,"","",3500.0,2495.0,1908.0,6.0534150606431245,0.8434381337416665
2101175813,"414 Linden St, San Francisco, CA","12/13/15",835000.0,0.0,1.0,1.0,"","",1909.0,1.5073953194086112,0.61052771115835
2101331127,"1408 31st Ave APT 303, San Francisco, CA","12/28/15",890000.0,0.0,2.0,2.0,1424.0,"",2008.0,1.53430784466618,0.44788279700265177
2101505254,"333 Beale St, San Francisco, CA","12/3/15",1400000.0,0.0,1.0,1.0,950.0,"",2015.0,2.182843294942383,0.11834756420340442
2101588805,"82 Alvarado St, San Francisco, CA","11/19/15",750000.0,0.0,2.0,1.0,"","","",1.4417238777505859,0.8445970073348954
2101807538,"2619 Sacramento St, San Francisco, CA","12/2/15",2900000.0,1.0,"","","",2038.0,1900.0,4.327848079403564,-0.015277186618231742
2102385068,"129 Central Ave, San Francisco, CA","12/1/15",1800000.0,0.0,3.0,2.0,"","",1905.0,3.372897921002493,0.7476643566694363
2102906272,"444 Linden St, San Francisco, CA","12/14/15",5800.0,"","","","","","",0.010637093534484462,0.6679632877532635
2106229715,"2595 38th Ave, San Francisco, CA","1/19/16",1240000.0,0.0,3.0,3.0,2414.0,1306.0,1943.0,1.5051558300339674,-0.5723293063968269
2108411930,"3500 19th St, San Francisco, CA","12/29/15",1730000.0,0.0,2.0,2.5,1500.0,"",2013.0,3.064220050931025,0.5424509259318204
2108546010,"1738 Lombard St APT 4, San Francisco, CA","1/14/16",1400000.0,0.0,2.0,2.0,"","",2004.0,1.4170396197205621,-0.9756576861134825
2114498518,"201 Sansome St UNIT 501, San Francisco, CA","1/26/16",757500.0,0.0,1.0,1.0,658.0,"",1909.0,1.0020433746926762,-0.35434092490382496
2121221385,"925 Larkin St, San Francisco, CA","11/30/15",1430000.0,0.0,"","",6600.0,"",1907.0,1.7582814459094882,-0.5408651106161004
2121978635,"829 Folsom St UNIT 906, San Francisco, CA","12/6/15",675000.0,0.0,1.0,1.0,557.0,"",2010.0,1.0171324969789366,0.013725916974626884
2122992200,"129 Octavia St, San Francisco, CA","11/20/15",2750000.0,1.0,"","",3655.0,"",1883.0,4.77634619462216,0.47370632336157104
2124214951,"412 Green St APT A, San Francisco, CA","1/15/16",390000.0,1.0,"",1.0,264.0,"",2012.0,0.4280937833046124,-0.8046472651045518
2126960082,"355 1st St UNIT 1905, San Francisco, CA","11/20/15",860000.0,0.0,1.0,1.0,691.0,"",2004.0,1.302833093665621,0.029844403873536818
2128308939,"33 Santa Cruz Ave, San Francisco, CA","12/10/15",830000.0,0.0,3.0,3.0,1738.0,2299.0,1976.0,1.60888197800634,0.8768240433887713
2131957929,"1821 Grant Ave, San Francisco, CA","12/15/15",835000.0,0.0,2.0,2.0,1048.0,"",1975.0,1.0259198700707595,-0.542706898034109
2136213970,"1200 Gough St, San Francisco, CA","1/10/16",825000.0,0.0,1.0,1.0,900.0,"",1966.0,1.383641443891925,0.35428228822284824
